subscribed,age,job,marital,education,default,housing,loan,contact_method,month,num_camp_contacts,days_since_last_contact,num_prev_contacts,prev_outcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,duration,day_of_week
0,38,blue-collar,married,basic.6y,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,177,mon
0,18,student,single,N/A,0,1,1,2,8,1,0,0,0,-1.7,94.027,-38.3,0.9,4991.6,297,wed
0,31,unemployed,married,basic.9y,0,1,0,2,5,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,43,wed
0,34,blue-collar,married,basic.9y,0,1,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1,487,wed
0,38,admin.,married,university.degree,0,1,0,2,6,9,0,0,0,1.4,94.465,-41.8,4.961,5228.1,43,tue
0,57,admin.,single,high.school,0,1,0,2,5,5,12,1,1,-1.8,92.893,-46.2,1.244,5099.1,26,mon
0,35,technician,divorced,N/A,0,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,432,wed
0,77,retired,divorced,professional.course,0,0,0,1,8,1,0,0,0,-1.7,94.027,-38.3,0.898,4991.6,258,mon
0,29,blue-collar,single,basic.9y,N,1,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1,532,tue
0,46,management,married,university.degree,0,0,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,153,fri
1,21,student,single,high.school,0,1,1,1,6,2,0,0,0,-1.7,94.055,-39.8,0.767,4991.6,286,wed
0,43,management,married,university.degree,0,0,0,1,8,1,0,0,0,-2.9,92.201,-31.4,0.861,5076.2,75,mon
0,43,admin.,married,basic.9y,N,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.958,5228.1,294,thu
0,31,technician,married,university.degree,0,0,0,1,10,2,12,3,2,-1.1,94.601,-49.5,0.982,4963.6,146,tue
0,39,student,single,N/A,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,367,tue
0,44,technician,single,university.degree,0,0,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,228,fri
0,32,services,single,high.school,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,53,wed
0,43,self-employed,single,high.school,N,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,79,wed
0,48,services,married,high.school,0,0,0,2,9,1,0,0,0,-1.1,94.199,-37.5,0.881,4963.6,11,tue
0,28,blue-collar,single,basic.6y,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,557,fri
0,36,blue-collar,married,basic.9y,0,1,1,1,5,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,55,wed
0,52,self-employed,divorced,basic.9y,0,1,0,1,11,5,0,1,2,-0.1,93.2,-42,4.076,5195.8,26,thu
0,34,services,single,high.school,0,1,0,1,5,3,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,541,thu
0,37,admin.,married,high.school,0,1,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,115,mon
0,25,admin.,single,university.degree,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,101,wed
0,48,technician,divorced,professional.course,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,69,tue
0,36,self-employed,single,professional.course,0,1,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,113,mon
0,27,technician,single,professional.course,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,148,tue
0,34,blue-collar,married,basic.9y,0,1,0,1,4,2,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,151,mon
0,42,services,married,high.school,0,1,1,2,4,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,73,fri
0,37,blue-collar,married,basic.9y,N,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,117,thu
0,41,blue-collar,married,basic.9y,N,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.866,5228.1,142,thu
0,51,blue-collar,married,basic.9y,N,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.153,5195.8,62,tue
0,27,admin.,married,high.school,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.968,5228.1,84,thu
0,35,admin.,single,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1,199,fri
0,31,services,divorced,high.school,0,1,1,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,90,mon
0,31,blue-collar,single,basic.9y,0,1,0,2,9,1,0,0,0,-1.1,94.199,-37.5,0.879,4963.6,5,mon
0,31,blue-collar,married,basic.9y,0,0,0,2,7,6,0,0,0,1.4,93.918,-42.7,4.961,5228.1,280,tue
1,64,N/A,married,N/A,0,1,0,2,8,4,0,0,0,-1.7,94.027,-38.3,0.905,4991.6,239,fri
0,33,management,married,university.degree,0,1,0,1,5,6,0,0,0,-1.8,92.893,-46.2,1.344,5099.1,35,tue
0,41,blue-collar,married,basic.4y,N,1,0,1,4,2,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,150,fri
0,34,admin.,single,high.school,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,423,tue
0,41,admin.,married,basic.9y,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,135,wed
0,36,blue-collar,married,basic.6y,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,70,wed
0,59,retired,married,professional.course,N,1,0,2,6,8,0,0,0,1.4,94.465,-41.8,4.959,5228.1,59,wed
1,56,management,married,basic.9y,0,1,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.864,5228.1,941,tue
0,59,retired,married,professional.course,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.86,5191,422,thu
0,32,admin.,single,university.degree,0,N,N,1,11,1,0,0,0,-0.1,93.2,-42,4.021,5195.8,59,fri
0,40,technician,married,basic.9y,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,34,tue
1,38,admin.,married,university.degree,0,1,0,1,11,1,3,3,1,-3.4,92.649,-30.1,0.715,5017.5,64,tue
0,34,admin.,married,professional.course,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,248,tue
0,41,N/A,married,N/A,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.97,5228.1,258,mon
0,33,admin.,single,high.school,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1,31,mon
0,31,technician,single,high.school,0,1,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.967,5228.1,113,wed
0,29,blue-collar,divorced,basic.9y,0,1,0,1,5,4,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,168,wed
0,38,admin.,single,basic.9y,N,1,0,2,6,5,0,0,0,1.4,94.465,-41.8,4.962,5228.1,247,wed
1,24,admin.,single,high.school,0,1,1,1,3,1,0,0,0,-1.8,92.843,-50,1.602,5099.1,224,wed
0,34,admin.,single,basic.6y,0,0,0,1,5,11,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,22,thu
0,27,admin.,married,high.school,0,1,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,201,thu
0,32,blue-collar,married,high.school,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,319,fri
0,49,admin.,married,high.school,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,59,fri
0,36,technician,divorced,basic.9y,0,0,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,372,wed
0,46,blue-collar,single,basic.9y,N,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,155,thu
0,47,services,divorced,high.school,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,313,tue
0,37,services,married,high.school,N,1,1,2,5,3,0,0,0,1.1,93.994,-36.4,4.86,5191,73,thu
0,31,services,married,high.school,0,N,N,1,5,2,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,582,thu
0,36,technician,married,university.degree,0,1,1,2,5,4,0,0,0,1.1,93.994,-36.4,4.856,5191,232,tue
1,30,technician,single,university.degree,0,1,0,1,9,2,15,4,2,-1.1,94.199,-37.5,0.879,4963.6,173,fri
0,32,entrepreneur,married,high.school,0,1,0,1,11,1,0,1,2,-0.1,93.2,-42,4.12,5195.8,100,wed
0,54,management,married,university.degree,0,1,0,1,6,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2,42,wed
1,51,blue-collar,married,basic.9y,0,0,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,653,fri
0,28,technician,divorced,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,136,wed
1,54,management,married,university.degree,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.264,5099.1,397,mon
0,31,admin.,married,high.school,N,1,0,2,5,13,0,0,0,1.1,93.994,-36.4,4.856,5191,101,tue
0,57,admin.,married,basic.6y,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.259,5099.1,259,fri
0,49,unemployed,married,professional.course,0,0,0,1,6,1,0,0,0,-2.9,92.963,-40.8,1.268,5076.2,317,fri
0,45,blue-collar,married,basic.6y,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,157,wed
0,33,management,married,university.degree,N,1,1,1,4,8,0,0,0,-1.8,93.075,-47.1,1.423,5099.1,258,tue
0,53,services,married,university.degree,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,136,fri
1,26,student,single,basic.9y,0,1,0,1,3,2,0,0,0,-1.8,92.843,-50,1.811,5099.1,1447,mon
0,31,technician,married,university.degree,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,56,thu
0,32,blue-collar,married,basic.9y,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.856,5191,0,tue
0,29,technician,married,high.school,N,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,321,thu
0,31,technician,single,high.school,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,191,tue
0,29,student,single,N/A,0,0,0,2,5,4,0,0,0,-1.8,92.893,-46.2,1.299,5099.1,1143,mon
0,49,blue-collar,married,basic.9y,N,0,1,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,667,wed
0,26,admin.,single,university.degree,0,1,1,1,5,7,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,15,tue
0,43,blue-collar,married,N/A,N,0,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,73,wed
0,56,retired,married,basic.9y,0,1,1,2,5,4,0,0,0,1.1,93.994,-36.4,4.856,5191,71,wed
0,29,admin.,single,university.degree,0,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.968,5228.1,228,thu
0,31,technician,married,basic.9y,0,1,0,1,11,5,0,1,2,-0.1,93.2,-42,4.12,5195.8,17,wed
0,50,blue-collar,married,basic.9y,N,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.961,5228.1,215,tue
0,37,technician,married,professional.course,0,1,0,2,7,6,0,0,0,1.4,93.918,-42.7,4.955,5228.1,242,tue
0,42,blue-collar,married,basic.4y,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,105,mon
0,30,services,married,basic.9y,N,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,209,mon
0,25,blue-collar,married,basic.6y,N,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.958,5228.1,59,thu
0,35,self-employed,single,university.degree,0,0,1,1,11,1,3,1,1,-0.1,93.2,-42,4.12,5195.8,197,wed
0,37,entrepreneur,married,high.school,N,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,68,thu
0,30,entrepreneur,married,high.school,0,1,0,1,11,3,0,0,0,-0.1,93.2,-42,4.12,5195.8,164,wed
1,33,blue-collar,married,basic.6y,N,1,1,2,5,2,0,0,0,1.1,93.994,-36.4,4.855,5191,1132,fri
0,36,technician,married,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,146,wed
0,46,services,married,high.school,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,60,tue
1,51,unemployed,married,basic.6y,0,0,0,1,6,2,0,1,2,-2.9,92.963,-40.8,1.26,5076.2,280,thu
1,33,technician,single,professional.course,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.966,5228.1,396,tue
0,26,entrepreneur,married,N/A,0,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.855,5191,194,fri
0,40,blue-collar,divorced,high.school,N,0,0,2,5,6,0,0,0,1.1,93.994,-36.4,4.86,5191,155,thu
1,25,blue-collar,single,high.school,0,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,1068,fri
1,38,management,married,basic.9y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,772,fri
1,54,admin.,single,university.degree,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.264,5099.1,337,mon
0,50,admin.,married,basic.6y,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,137,wed
0,36,management,married,university.degree,0,1,0,1,5,6,0,0,0,-1.8,92.893,-46.2,1.354,5099.1,7,mon
0,43,admin.,single,university.degree,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1,213,fri
0,57,management,divorced,university.degree,N,0,0,1,4,2,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,322,mon
0,38,blue-collar,married,basic.4y,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.334,5099.1,161,wed
0,27,admin.,single,high.school,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.855,5191,137,fri
0,35,management,married,university.degree,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,400,wed
0,28,technician,single,high.school,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,124,tue
0,57,admin.,married,university.degree,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,161,fri
0,40,blue-collar,married,basic.4y,N,0,0,1,11,5,0,0,0,-0.1,93.2,-42,4.076,5195.8,22,thu
0,43,blue-collar,married,basic.6y,0,0,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,197,tue
0,34,technician,divorced,professional.course,0,1,0,1,4,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,122,fri
0,67,retired,married,N/A,0,0,0,1,10,2,0,0,0,-3.4,92.431,-26.9,0.722,5017.5,140,thu
0,48,admin.,divorced,high.school,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,309,mon
0,35,admin.,single,high.school,0,1,1,1,5,4,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,200,tue
0,27,admin.,single,university.degree,0,0,0,1,5,1,1,1,1,-1.8,92.893,-46.2,1.299,5099.1,409,mon
0,25,admin.,single,high.school,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,103,thu
0,42,technician,married,professional.course,0,1,1,1,5,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,50,thu
0,47,admin.,divorced,university.degree,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,208,mon
0,49,entrepreneur,married,university.degree,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.021,5195.8,13,fri
1,36,admin.,single,basic.9y,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,458,tue
0,35,technician,married,professional.course,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1,200,mon
0,29,blue-collar,married,basic.4y,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,127,mon
0,45,technician,married,professional.course,N,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.967,5228.1,124,fri
0,53,blue-collar,married,basic.6y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,95,fri
0,41,admin.,married,university.degree,0,0,1,1,8,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1,114,mon
0,50,management,married,high.school,N,0,0,2,6,17,0,0,0,1.4,94.465,-41.8,4.961,5228.1,65,mon
0,31,management,married,basic.9y,0,0,1,2,5,2,0,0,0,1.1,93.994,-36.4,4.858,5191,161,wed
0,46,services,married,high.school,0,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,174,wed
0,36,blue-collar,married,high.school,N,0,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.858,5191,713,wed
0,43,blue-collar,single,professional.course,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1,133,thu
0,48,entrepreneur,married,basic.9y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,201,tue
0,31,services,married,high.school,0,N,N,1,5,2,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,215,thu
0,21,services,single,high.school,0,1,1,1,4,2,0,0,0,-1.8,93.075,-47.1,1.435,5099.1,820,thu
0,56,services,married,high.school,N,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,310,fri
0,54,management,married,basic.6y,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.962,5228.1,255,wed
0,44,services,married,high.school,N,0,0,1,11,2,0,0,0,-0.1,93.2,-42,4.153,5195.8,43,tue
0,31,unemployed,married,university.degree,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.963,5228.1,91,tue
1,50,admin.,married,university.degree,0,0,0,1,8,2,0,1,2,-2.9,92.201,-31.4,0.859,5076.2,587,tue
1,48,admin.,married,university.degree,0,1,1,1,8,1,0,3,1,-1.7,94.027,-38.3,0.9,4991.6,288,wed
0,26,self-employed,single,university.degree,0,1,0,1,6,2,0,0,0,-2.9,92.963,-40.8,1.244,5076.2,181,wed
0,37,services,single,basic.9y,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.859,5191,320,fri
0,37,unemployed,N/A,university.degree,0,0,0,1,6,1,0,0,0,-2.9,92.963,-40.8,1.262,5076.2,100,tue
0,50,services,married,N/A,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,144,tue
0,47,admin.,married,university.degree,0,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.965,5228.1,653,tue
0,41,blue-collar,single,basic.9y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,128,wed
0,32,blue-collar,single,basic.9y,0,1,0,2,6,17,0,0,0,1.4,94.465,-41.8,4.961,5228.1,22,mon
0,38,services,married,basic.9y,0,0,1,2,6,2,0,0,0,-2.9,92.963,-40.8,1.224,5076.2,177,fri
0,48,technician,married,professional.course,0,0,0,1,7,1,0,1,2,-1.7,94.215,-40.3,0.876,4991.6,288,tue
0,46,blue-collar,married,basic.4y,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,566,tue
0,48,self-employed,married,basic.9y,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,318,tue
0,38,N/A,divorced,high.school,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,107,wed
0,38,admin.,married,university.degree,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,748,tue
0,55,retired,married,basic.4y,N,0,1,1,7,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1,599,tue
0,27,admin.,married,high.school,0,1,1,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,101,mon
0,28,services,married,high.school,0,1,0,1,11,3,0,2,2,-1.1,94.767,-50.8,1.048,4963.6,223,wed
0,29,blue-collar,single,basic.9y,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,411,mon
0,47,services,divorced,basic.4y,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,149,tue
0,34,student,single,basic.4y,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.86,5191,1185,thu
0,51,services,divorced,high.school,N,0,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,398,tue
0,40,admin.,divorced,university.degree,0,1,1,1,8,1,0,0,0,1.4,93.444,-36.1,4.967,5228.1,65,wed
0,38,admin.,married,high.school,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.865,5228.1,169,mon
0,42,blue-collar,married,basic.4y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1,212,mon
0,30,unemployed,single,university.degree,0,1,1,1,7,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1,266,wed
0,36,services,married,high.school,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,427,mon
0,33,admin.,single,high.school,0,0,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.962,5228.1,113,wed
0,47,management,married,university.degree,0,0,0,1,4,3,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,51,mon
1,33,admin.,married,university.degree,0,1,0,1,9,2,0,0,0,-1.1,94.199,-37.5,0.878,4963.6,272,thu
0,30,services,single,basic.9y,0,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.963,5228.1,22,wed
0,54,admin.,married,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.858,5191,66,wed
0,47,admin.,married,basic.9y,0,0,0,1,11,1,0,0,0,-0.1,93.2,-42,4.076,5195.8,164,thu
0,32,technician,single,university.degree,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,58,wed
0,32,blue-collar,married,basic.9y,0,1,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.313,5099.1,297,fri
0,38,self-employed,married,basic.9y,0,1,0,2,5,1,0,2,2,-1.8,92.893,-46.2,1.281,5099.1,26,wed
0,38,technician,single,high.school,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,74,wed
0,38,N/A,married,N/A,0,1,0,1,8,10,0,0,0,1.4,93.444,-36.1,4.962,5228.1,27,thu
0,53,blue-collar,married,high.school,0,1,0,1,7,7,0,0,0,1.4,93.918,-42.7,4.961,5228.1,118,tue
0,26,unemployed,single,basic.9y,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,112,tue
0,27,blue-collar,married,basic.9y,0,N,N,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,169,tue
0,38,admin.,single,university.degree,0,0,0,1,6,1,0,0,0,-2.9,92.963,-40.8,1.099,5076.2,103,tue
1,41,services,married,high.school,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,679,mon
1,39,self-employed,divorced,high.school,0,0,0,1,9,1,3,1,1,-3.4,92.379,-29.8,0.788,5017.5,261,tue
0,48,admin.,divorced,high.school,0,0,0,2,7,2,0,0,0,1.4,93.918,-42.7,4.96,5228.1,352,mon
0,32,blue-collar,married,basic.6y,0,1,0,2,6,6,0,0,0,1.4,94.465,-41.8,4.959,5228.1,16,fri
0,35,blue-collar,married,basic.6y,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,39,wed
0,51,blue-collar,married,basic.9y,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,107,tue
0,35,admin.,single,university.degree,0,1,0,1,5,5,0,0,0,-1.8,92.893,-46.2,1.299,5099.1,8,mon
0,60,blue-collar,married,basic.4y,N,1,0,1,4,4,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,18,mon
0,28,admin.,single,university.degree,0,0,1,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,94,fri
1,52,management,married,high.school,0,1,1,1,8,1,10,4,2,-2.9,92.201,-31.4,0.883,5076.2,167,tue
0,35,blue-collar,married,basic.9y,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1,497,tue
0,27,admin.,single,university.degree,0,0,0,1,5,1,3,1,1,-1.8,92.893,-46.2,1.266,5099.1,134,tue
0,34,technician,married,high.school,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,481,thu
0,36,blue-collar,married,basic.4y,0,0,1,1,11,1,0,0,0,-0.1,93.2,-42,4.12,5195.8,217,wed
0,28,blue-collar,married,basic.9y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.86,5191,140,thu
0,32,admin.,married,university.degree,0,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,175,mon
1,49,blue-collar,divorced,basic.6y,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,1065,mon
0,55,admin.,married,basic.9y,0,1,1,1,11,2,0,0,0,-0.1,93.2,-42,4.076,5195.8,430,thu
1,50,technician,married,high.school,0,1,0,1,12,1,0,1,2,-3,92.713,-33,0.717,5023.5,229,mon
0,37,admin.,single,university.degree,0,0,0,1,5,4,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,51,wed
0,35,blue-collar,divorced,basic.9y,0,N,N,2,6,3,0,0,0,1.4,94.465,-41.8,4.96,5228.1,276,mon
1,58,N/A,married,basic.9y,0,1,0,1,12,1,0,1,2,-3,92.713,-33,0.72,5023.5,154,thu
0,32,entrepreneur,married,university.degree,0,0,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.965,5228.1,95,mon
0,35,retired,single,basic.9y,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,145,mon
0,35,technician,single,professional.course,0,1,0,1,5,4,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,213,mon
0,26,admin.,single,high.school,N,0,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,136,thu
0,47,blue-collar,married,professional.course,0,1,0,1,4,4,0,1,2,-1.8,93.075,-47.1,1.423,5099.1,225,tue
0,29,blue-collar,single,basic.9y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,68,wed
0,37,entrepreneur,single,basic.9y,0,1,0,1,5,1,2,1,1,-1.8,92.893,-46.2,1.266,5099.1,222,tue
0,32,technician,single,high.school,0,0,0,2,7,11,0,0,0,1.4,93.918,-42.7,4.963,5228.1,239,wed
0,46,services,married,high.school,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.96,5228.1,181,mon
0,36,services,married,high.school,0,0,1,2,5,5,0,0,0,1.1,93.994,-36.4,4.859,5191,166,wed
1,35,admin.,married,university.degree,0,0,0,1,6,4,0,0,0,-2.9,92.963,-40.8,1.26,5076.2,121,thu
0,31,self-employed,married,university.degree,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,242,tue
1,29,admin.,single,university.degree,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,716,mon
0,46,housemaid,married,basic.4y,N,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,550,fri
0,85,housemaid,divorced,basic.4y,N,1,0,2,10,2,0,0,0,-3.4,92.431,-26.9,0.739,5017.5,181,fri
0,29,technician,single,basic.9y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,20,thu
0,31,management,single,university.degree,0,1,0,1,5,2,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,165,thu
0,34,blue-collar,married,basic.4y,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,54,thu
0,29,technician,single,professional.course,0,1,1,1,11,1,0,0,0,-0.1,93.2,-42,4.021,5195.8,215,fri
0,46,admin.,single,university.degree,0,1,1,1,7,7,0,0,0,1.4,93.918,-42.7,4.961,5228.1,62,tue
